simulation,sharpe,max_drawdown
481,1.215620690293564,-0.31154485400844856
482,1.2753771693716027,-0.19368245976670573
483,1.5416191960643062,-0.24353173378737325
484,2.1066897618753946,-0.18180646366209208
485,1.2834289205171532,-0.179322392259057
486,1.4461470990284144,-0.22263749085351603
487,1.7562842830364922,-0.13972506714920796
488,1.247755302263567,-0.18180646366209208
489,1.6470721954629017,-0.19926911427728067
490,1.77078021314684,-0.1455713081341099
491,1.4591641920998302,-0.2652952393137775
492,0.726265689683645,-0.3632642961577227
493,1.1057851768157454,-0.5296203404998052
494,1.0603038471039905,-0.3130706911360347
495,0.7085364013668,-0.4406036654914075
496,1.7618744286784807,-0.2659134529850613
497,0.5930563507878005,-0.34683291821506224
498,1.5445441893747767,-0.12262712592458458
499,1.691718697251698,-0.25072902374156336
500,1.5984096016122882,-0.3549586765922389
501,0.6915864181746856,-0.2991248311114466
502,1.492563833120306,-0.23650756125649253
503,0.8863160574086907,-0.31131490201128964
504,0.8065763317245326,-0.3515283318319862
505,1.0261677812558456,-0.3084332733828494
506,1.7713653158268359,-0.20450092141093756
507,1.8765023596656392,-0.22544455211988657
508,1.2006472527190786,-0.3152157654769042
509,1.125424465575272,-0.2646885221151323
510,1.4574671321266965,-0.3022810902059687
511,1.291367872094211,-0.19555322111258167
512,1.1505094473949657,-0.29406715441525577
513,1.0713339893131824,-0.31400930386113024
514,1.4627806338754774,-0.47833572575617933
515,1.8893795078572446,-0.18180646366209208
516,1.3488904929883123,-0.1795286856271262
517,1.9229898022718932,-0.26108546216645234
518,0.43349435880188525,-0.2549063839901834
519,1.228847070684093,-0.3008898379042245
520,0.9130021714783109,-0.29926958246215796
521,1.6948239462619525,-0.15864895678951363
522,0.9532945858529923,-0.2697324904361855
523,1.0032504340029311,-0.18180646366209208
524,0.5116620930009038,-0.3446520861356305
525,1.7926514476041506,-0.09551734534007084
526,1.1734502239103102,-0.29842710290968555
527,1.9941224372763608,-0.0925637324123556
528,0.7245266652546558,-0.3492044836556587
529,1.540566088469129,-0.1805255101796981
530,1.1082763876626045,-0.3018655316832969
531,0.4973414742093686,-0.5307868515643335
532,0.7439628379827843,-0.3737375134073927
533,1.218515240844306,-0.24848030210602023
534,1.3818784286519334,-0.3557242460197917
535,1.1096058234440884,-0.355061375774232
536,1.7966973331824565,-0.13301667680894214
537,1.1743556450137544,-0.25620106296278833
538,0.994616511187444,-0.285785414977613
539,1.712972138562909,-0.381580181572061
540,1.2914867532628818,-0.31753276319471924
541,0.7038010570685511,-0.3527581758832472
542,1.4281488711556867,-0.1471431068300002
543,0.739913858486699,-0.43502346298735417
544,1.39124153528595,-0.22289852329292226
545,1.8924718805888996,-0.28384336764015083
546,1.1351190644741822,-0.329530536239271
547,1.1874654122630794,-0.2663047037182308
548,1.3612981728474758,-0.23759598271319626
549,1.0563696440568258,-0.326627150759642
550,1.823663459093985,-0.11407304370487104
551,1.1333600168523412,-0.2901445547562794
552,1.0845465910043768,-0.4095041433259421
553,1.6406800153087056,-0.2863948488327862
554,1.3669555841369354,-0.18912017094501699
555,1.1230882911046676,-0.25211683168600685
556,1.5037125841426635,-0.14486198389697325
557,0.7492291558019013,-0.2561055554415659
558,0.949471315571845,-0.282139185473282
559,1.0106583344799358,-0.47819950552007984
560,0.966074521702233,-0.20317037361985757
561,0.7678306733638012,-0.38156119965929003
562,1.34904736091173,-0.26250388319030504
563,1.613749430511853,-0.45180481139377615
564,1.4190720301080642,-0.22271172013445795
565,1.3254732769310453,-0.1904725575437629
566,1.3874412575057047,-0.1766698152664372
567,0.4400574470548189,-0.37480628999550303
568,0.8836660214138743,-0.3081954056398539
569,1.6503761883471197,-0.19440076378178717
570,2.207309066417042,-0.23361227196657264
571,0.9166011609103704,-0.42516056775768984
572,0.885548460139978,-0.386482502411595
573,0.9336924895690549,-0.30328626854121254
574,1.6122101225331624,-0.17163411717850052
575,1.2619928154444666,-0.30734321062623826
576,1.3986143456101439,-0.3315097848565731
577,1.8525985092015864,-0.33666949331532303
578,1.3209648624002186,-0.16598460239354607
579,0.9502886325033177,-0.5063826560320293
580,1.2459021932764787,-0.2105213746177007
581,1.267672557002859,-0.2504406271393348
582,0.8694984483183311,-0.2444883946948042
583,1.111085833841521,-0.39726237441389856
584,1.5445409402132737,-0.18180646366209197
585,1.2768466852639695,-0.423583399390562
586,1.4829211337882342,-0.18180646366209208
587,0.9940276784993348,-0.22920559364846405
588,1.3007815162545537,-0.19579866499651455
589,0.7592462794903837,-0.2821391854732819
590,0.5445850129056509,-0.3759551571430845
591,2.1505163263117186,-0.10587581465249407
592,1.967515513931176,-0.1818064636620922
593,1.4310288859531897,-0.20317037361985768
594,0.8074669638639019,-0.35120981779039373
595,0.29941984398648164,-0.5705707343047934
