factor,signal_date,ticker,method,weight
roe,2024-02-29,ANHYT,portfolio_sort,0.06666666666666667
roe,2024-02-29,CLEBI,portfolio_sort,0.06666666666666667
roe,2024-02-29,DOAS,portfolio_sort,0.06666666666666667
roe,2024-02-29,FROTO,portfolio_sort,0.06666666666666667
roe,2024-02-29,GARAN,portfolio_sort,0.06666666666666667
roe,2024-02-29,ISGYO,portfolio_sort,0.06666666666666667
roe,2024-02-29,IZMDC,portfolio_sort,0.06666666666666667
roe,2024-02-29,PGSUS,portfolio_sort,0.06666666666666667
roe,2024-02-29,TKNSA,portfolio_sort,0.06666666666666667
roe,2024-02-29,TOASO,portfolio_sort,0.06666666666666667
roe,2024-02-29,TTRAK,portfolio_sort,0.06666666666666667
roe,2024-02-29,TUPRS,portfolio_sort,0.06666666666666667
roe,2024-02-29,YKBNK,portfolio_sort,0.06666666666666667
roe,2024-02-29,ADEL,portfolio_sort,-0.06666666666666667
roe,2024-02-29,AKGRT,portfolio_sort,-0.06666666666666667
roe,2024-02-29,ASELS,portfolio_sort,-0.06666666666666667
roe,2024-02-29,BANVT,portfolio_sort,-0.06666666666666667
roe,2024-02-29,DOHOL,portfolio_sort,-0.06666666666666667
roe,2024-02-29,EKGYO,portfolio_sort,-0.06666666666666667
roe,2024-02-29,ENKAI,portfolio_sort,-0.06666666666666667
roe,2024-02-29,GOZDE,portfolio_sort,-0.06666666666666667
roe,2024-02-29,GUBRF,portfolio_sort,-0.06666666666666667
roe,2024-02-29,HURGZ,portfolio_sort,-0.06666666666666667
roe,2024-02-29,INDES,portfolio_sort,-0.06666666666666667
roe,2024-02-29,KRDMD,portfolio_sort,-0.06666666666666667
roe,2024-02-29,PETKM,portfolio_sort,-0.06666666666666667
roe,2024-02-29,SELEC,portfolio_sort,-0.06666666666666667
roe,2024-02-29,VESTL,portfolio_sort,-0.06666666666666667
